class,tweet
0,You like those? Honestly they tasted like the sole of my shoes RT @rllllytired: @ItsNotHarold that's a shame.
1,You little twats.
0,You losing 0-3 @sterling31 and that's what u trying to do? Stupid yardie
1,You mean these hoes RT @KingHorseDick: Russ never gonna be happy bruh
1,You must be retarded &#8220;@YahAriah: &#8220;@septicaIs: Quote with a thirst trap &#128520;&#8221;&#128069;&#128069;&#128069; http://t.co/qPZx198vNt&#8221;
1,You need a muzzle for your horse face bitch.
1,You only bully people you know you can. Why you ain't do this in the playoffs bitch? @KingJames
1,You poor soul RT @VICD713ENT: Cuz fat bitches the only thing that I like
1,"You pussy nigga, I see ya whiskers"
1,You ratchet ass bitches gonna have nobody to blame but yourself when you get an std
0,You said you be smoking strong but your wrong you been smoking trash and it aint in my lungs if it aint that pressure
0,You said you be smoking strong but your wrong you been smoking trash it's not in my lungs if it ain't that pressure.
1,You tha hoe
1,You think she classy niggah but she really ratchet
0,You wanna find hoes on here? Just follow the chicks who reply with heart eyes under sex gifs
1,You will never get a &#128141;&#128142; if you don't know how to cook &#127831;&#127830;&#127837;&#127844;&#127835;&#127829; for ya man fr atleast not from a nigga like me. Slackin ass bitches
1,You you can't get no money silly hoe
1,You'll never catch me in public with a chick that got an iPhone 4s. I'm only seen in public with classy bitches
1,You're a dumb bitch. Wow.
1,You're a hoe ass faggot bitch cunt nigga
1,You're a stupid fucking bitch
1,You're all faggot fuckheads.
0,You're all just crows on the power lines.
0,You're black? Your name looks Hungarian. You marry a Hunky? @JulieSczesny @ChrisLoesch
0,You're just trash like sorry
0,You're like a lucky leprechaun with a charmed day on your hand... More for Gemini http://t.co/2nx6NlOxOe
1,You're not a very good listener &#8220;@_NoVacancies: &#8220;@DJZeeti: twitpic a selfie with a bad bitch @ZeetisGirls&#8221; http://t.co/TGqzQSzJi1&#8221;
0,You're standing on a slippery slope where it's all too easy to... More for Libra http://t.co/7THsA7v26i
0,You're stuck on ghetto middle school days. Step our g... &#8212; wtf how ah I stuck in the middle school games jusy bc... http://t.co/hJnV01NTGB
1,You're ugly anyway hoe. Sit tf down somewhere
1,Young Gem &amp; Don Chief been killing it in the yo...going in on that real music..no bubble gum trash in the booth... http://t.co/lkjNb7uZmt
1,Young Thug called a bitch his twin on a track. I don't even know what he mean by that but I'm definitely bout to start calling bitches that
1,"Young, stupid ass hoes these days&#128514;&#128514;#GOTDAYUM"
0,"Your A Good Gravedigger, Charlie Brown #SpookyBroadway @midnight"
1,"Your eyebrows on fleek, but ya pussy on stink"
1,Your girls pussy smells like sour cream and onions
0,Your grammar is trash.
1,Your pussy hella tight. Took me an hour to slide in that mothafucka &#8220;@flaidfirnruht: &#8220;@07Cannon: Quote and I'll compliment you&#8221;&#8221;
1,"Youre a fucking ugly bitch, I wanna stab you to death and then play around with your blood -Patrick Bateman"
1,Yous a bitch ass nigga &#8220;@LilReese300: Rt i Push the tape bac till around Labor Day weekend turn up...#300&#8221;
0,Yup RT @Durags4Eva: Egg nog trash rap
0,Zack still questions my love for Oreos lol
1,"[9-1-13] 2:50 pm ""son of a bitch ate my mac n cheese"" http://t.co/My5oJYZ8w9"
1,actin awfully slutty for a bitch in a winnie the pooh sweater http://t.co/0gexxJ3SVv
0,"after the steelers lost the superbowl i loaded up the black and yellow gmix on my moms computer, i think the youtube page is still open"
0,ahahahh!!ping pang POW! HOW U LIKE ME NOW! Shouts out 2 my bro Dre Hogg Style Ent! Uza fool 4 dis 1
1,ain't nuttin ta cut that bitch off
1,ain't the bitch Mimi still wit Gay ass Nikko????
1,aka don't ignore me bitches
1,all i wanted was a hundred million dollars and a bad bitch
1,all of us on Twitter do that already #shutupcrybaby lol RT @Shallow__Al I need. one of you to step up and volunteer to listen to me bitch.
1,all the bitches love me http://t.co/vDnuFGJ37p
1,"all the money n the pussy I want, I need that there"
1,"all them ""model"" hoes follow a nigga...""blow up""...an then hit the infamous imma only follow 25 people wave..."
1,although last night my lady told me the key to happiness was new pussy
1,am i the inly one seeing Austin Rivers out play @theofficialeg10 bitch ass tonite?
0,"and another one &#8220;@07Cannon: Two hoes? RT ""@xoxo_imaunicorn: y'all know what we are?! &#128514;&#128514;"" http://t.co/XI5Aod1FAo&#8221;"
0,"and now every time me and my friend talk, no matter the subject, her nips haunt us. it's as if one nip was introducing itself to the other."
0,another long night with allergies! need better ned than zertec or however you spell it!
0,anybody remember that movie Thumbelina? I didn't noticed how flamin' the bird was until now
0,anybody want any sugar maple saplings? I have about 50 popping up in Heidi's hillbilly beach. me and emm's planted two Friday.
0,anybody want to take me to pollo?
0,apparently I'm pathetic trash alright (-:
1,are you serious right now? Hypocritical and double standards? Fuck outta my face with that trash
0,auto tranny
0,b/c she likes black men and rap music? Huh lol RT @Magssca: @WaymoTheGod in general she wants to be colored
0,bae won his game &#128525; #redskins
1,bahaha karma is a bitch
0,bats are cool as hell because they're basically half tiny fox half leather bird.
0,beanies cumming real soon http://t.co/GlLjaQb6ty
0,been a long December hasn't it? counting crows (:
0,"before and after I started playing flappy bird ...
before: &#128522;&#127800;&#128077;&#9728;&#65039;
after: &#128545;&#128299;&#128165;&#128163;&#128293;&#128659;&#128658;"
0,being up at 5am cuz your cat meowed at a nocturnal bird is the ultimate #toughbreak
1,big bitches be sayin why yo eyes all on my stomach? Bitch why yo stomach all in my eyes
1,bitch I might b
1,bitch ass arod or shorty dont hit me back up
1,bitch ass nigga
1,bitch can't hold herself down then she bound to drizzown.
1,"bitch get out cha, bitch get out cha, bitch get out cha feelings.&#128079;&#127926; RT @bitemy_jordans: In my feelings... wtf"
1,bitch i will cut you
1,"bitch kill yoself, go on to the bathroom and eat the pills bitch, all of em"
1,bitch live a little.
1,"bitch whats the plan, yo box irrelevant"
1,"bitches be brilliant..haha 
 http://t.co/MHaIphrPbn"
1,"bitches be like "" I'm a squirter"" but thinkin pissin is squirting? no bitch 2 different places"
1,bitches been thotting so long when they get exposed to something decent they get overwhelmed
1,bitches dumb
1,bitches love good morning posts
1,bitches stay in they feelings &#128514;
1,bitches tryna be down but I ain't for that relationship life right now.
0,blue-sapphire-earrings 18k-yellow-gold-clip-on-diamond Alexandra Earrings in Emerald Crystal on Emma http://t.co/5j3lRXgrcn
0,"bound, gagged, shoved in a trash bin with two bullets in the back of the head. ""I suspect natural causes."" said the world's worst detective."
0,brass monkey dat funky monkey http://t.co/NaDoF9QqDa
1,but I didnt get a write up thank god lol dumb white bitch
1,"byeeeee bitch, &#128540;"
0,can my cat not kill birds and make a huge mes of feathers
0,can't decide if i should wear my yellow rain boots for the purposes of being all black &amp; yellow errrrything...
1,can't get over how many hoes i flexed on last night ://
1,cant hate onna bitch getting paid for what she got
1,change the pussy into a fire hydrant &#128167;
0,chargers and raiders are both trash&#9889;&#65039;#boltupdoe
0,cheeky lol RT @_MELiSA_jay: I want those all black and yellow 95's again... ughh I &#9825; those
0,chicken spaghetti trash
1,choke that bitch
0,"cleaned all the bird nests out of the downspouts and ready for more rain, the baby birds are out now. respect the birds.....and bees (:"
0,colored denim makes me puke
0,cookies and crackers aren't even on the same level!
0,coon RT @HumbleTeej: &lt;fills coffee up halfway&gt; &lt;uses 11 Irish cremes to fill other half&gt;
1,coons
0,"country boy, hick lyfe, white tee, rebel flag"
0,"cousin: why is there a bird on your screen
me: it's twitter
cousin: i poke you
me: that's facebook"
1,"curiosity killed the cat, bitches gunna die out here just to see my head game"
0,"cut up porkchop, canned pinto beans, a small can of carrots, can of corn, celery, a potato. cayenne powder + crushed red pepper"
1,"damn @liltwist @diplo @LilTunechi &amp; @chrisbrown #fire ""flowers for the ladies &amp; dick for the hoes"" lol http://t.co/4XKUFnZc"
0,damn lol RT @GlobalGrindNews: Janay Rice speaks on the domestic violence costume that mocks her marriage http://t.co/n6ucidNUuU
0,dblite works like a charm in OpenWrt Arduino Yun with full test coverage. The gyp version would rarely made in there https://t.co/4JRj1Ezc1S
1,dear michele bachman... shut the fuck up you crazy bitch.
1,dem niggas ca have them white hoes.... I love my beautiful black sistas....
1,dey selling liquor drinks in dis bitch too!! &#128514;&#128514;
0,diet coke trash
0,directions: let bird chill in sink for 30 minutesme: ok http://t.co/TxU9NMwQha
1,dis Morgan hoe in da middle of erything....
1,do bitches still love sosa? lmfaoooooooooooo
1,do they even make dresses any more that have straps &amp; cover your ass? Some of us have no tits &amp; a big ass. I will settle for a trash bag
0,dodgerofzion asked: A giant green rooster walks in carrying a tray of brownies. You may have a brownie in... http://t.co/Rn0sWWuIq9
1,don't be on that ho shit
1,don't be surprised when I'm a bitch to you because you're always a dick towards me
1,"don't look at me like I've got a banana in my hand, you fucking monkey."
0,dont make direct eye contact with anything..birds cats nothing lol RT @EVBY_HATES_ASH: I'm going out west to bu (...) http://t.co/oVpwk9I3
1,dope in the bag pretty bitch on the side
1,draymond green a bitch ass nigga bruh
1,drop it a day early fuck niggas need to hear it now &#8220;@YoungGizzle_: #ED1 was so hard &#128293;but that's trash compared to #ED2&#8221;
0,egg nog taste like what bird doodoo look like
0,eggnog trash
0,"eharmony just informed me that my soulmate is an 02 Sea Doo with a trash bag of Whataburger taquitos bungeed on top. Thx, Dr. Neil Warren."
0,escort missions in games are universally trash
0,"even nature looks awesome when colored in #663399Becca

http://t.co/8B0fTjGost"
1,even tho i killed a pussy nigga i hope he go to heaven -Young Thug &#128519;
1,every time I ask for something the waitress touches my knee till I'm done asking. That mean she tryna give a nigga some pussy don't it.
0,f u tumblr bc my blog is black &amp; white but there's so many great colored things I could reblog fml
1,feel like im at home when im in dis bitch
0,feelin all warm and fuzzy inside...
1,french montana gotta give that kardashian bitch 2 mil cuz of a divorce i'll never marry none u bitches
1,fuck this fat mexican bitch.
1,fuck your an bitch
1,fuk you u stupid twat fuk upd dik suker and wipe that cum off ur lip
0,fuzzy socks are the actual life
1,"give her dope dick now she a fuckin addict hoe, u a fool if u thought a nigga neva had it yo"
1,"give them bitches good head, i can assure you they will be back ^_^ ; )"
1,givenchy my toes and my bros and my hoes
1,glad to know you were just a hoe looking for all the attention #GladYoureGone
0,"glenladen got life flight to osu and they are saving him, don't mess with the birds #RESPECT"
1,go get left in a hot car and die bitch
1,gotta 9 for the bitches outta line
0,"graham crackers with marshmallows, the little marshmallows and little chocolate bars and we can make s'mores, man."
0,"green beans, summer yellow squash, zucchini, cucumber I will set some more out by the road today its free."
0,guess I will mess with it later! not sure what else to do! maybe trash it! lol!!! not yet maybe after I when the lottery!
0,guess rubes doesn't want to go on a date with me &#128532;
1,guy complains to me: #gays are over-sensitive... my response: and look at you complaining like little pussy. waahh waahh #hypocrite
1,"guys that cheat on their girlfriend are trash. 
the girls that know he has a girlfriend are also trash."
1,hahaha dumb bitch
1,happy birthday to @KTo40 love ya bitch&#128149;&#127881; we were cute back in 2012 and we still are http://t.co/CGT4FKr2yx
1,happy birthday to the funniest bitch I know @RealerThanPlies &#128536;&#128536;&#128536;
0,having a blast yesterday...she even had me on the monkey bars tryna kill myself lol! http://t.co/31g1KM56
1,"he had a song called ""Hit u from the back"" with the iconic lines ""There they go! a big ole pack of pretty bitches..."""
0,he's making fun of me cause I'm worried about the bird and he saying he's not surprised because I don't like splitting poles lol ugh jerk
1,"her pussy like me, her heart like fuck it."
1,"hi, i am neither dumb, nor a bitch. im pretty smart and am one of the most genuinely nice people i've ever met."
0,hillbilly bone-bo-bone-bo-bone bone
1,hoes in my iPhone...
1,holy fuck yall are little bitches. its like 50 in san antonio stfu
1,"honestly, I just do it for the bitch mob"
0,how ah yardie reach wyoming?? (live at http://t.co/8N9mI46CBU)
0,"how much you wanna bet that a anti-government ""black helicopter"" teabagger was behind the Boston Marathon explosions? @TwitchyTeam #p2 #tcot"
1,how the fuck do all these fucking faggot ass randos even find zoe's ask account????
1,how you settin' trends when you're rappin about wearing the same shit everyone else is wearin and rappin about? This mixtape is trash yo
1,"http://t.co/AFR2NSpcpI. If those asshats at CAIR called ME an islamophobe I would say ""guilty fuck you... Pass the bacon bitch""&#128518; #tcot"
